ASHR,ADAR,3
ASHR,RICR,4
ASHR,RMGR,3
ASHR,AVHL,2
ASHR,AVAR,2
ASHR,AVER,1
ASIL,ADFL,1
ASIL,ASER,8
ASIL,ASGL,3
ASIL,ASKL,3
ASIL,AWAR,2
ASIL,AWCL,3
ASIL,AWCR,4
ASIL,CEPVR,1
ASIL,AIAL,2
ASIL,AIBL,3
ASIL,AIYL,3
ASIL,AIYR,2
ASIL,AIZL,1
ASIL,RIAL,3
ASIL,RIBL,1
ASIL,RMFL,1
ASIL,SAAVL,2
ASIL,AIAL,1
ASIL,AINR,1
ASIR,ADLR,1
ASIR,ASEL,2
ASIR,ASER,2
ASIR,ASGR,3
ASIR,ASHR,2
ASIR,AWAR,1
ASIR,AWCL,2
ASIR,AWCR,5
ASIR,CEPVR,1
ASIR,AIAL,1
ASIR,AIAR,4
ASIR,AIBR,3
ASIR,ASGR,4
ASIR,AIAL,2
ASIR,AIAR,3
ASIR,AIYR,1
ASJL,ASJR,1
ASJL,ASKL,12
ASJL,ASKR,1
ASJL,CEPDL,1
ASJL,ALA,3
ASJL,PVQL,34
ASJL,HSNL,1
ASJL,HSNR,1
ASJL,ASJR,7
ASJL,IL2L,1
ASJL,AIAL,1
ASJL,ALA,2
ASJL,PVQL,1
ASJL,RIVL,1
ASJR,ASKR,12
ASJR,PVQR,19
ASJR,HSNR,1
ASJR,ASJL,7
ASJR,AIMR,1
ASJR,PVQR,5
ASKL,ASER,4
ASKL,ASJL,1
ASKL,AIAL,29
ASKL,AIBL,9
ASKL,AIML,5
ASKL,ASHL,18
ASKL,ASKR,9
ASKL,AIAL,2
ASKL,AIBL,1
ASKL,AVHL,8
ASKL,PVQL,8
ASKL,HSNL,1
ASKR,ADLR,3
ASKR,ASER,1
ASKR,ASGR,1
ASKR,AWAR,2
ASKR,CEPVR,2
ASKR,AIAL,1
ASKR,AIAR,35
ASKR,AIBR,2
ASKR,AIMR,5
ASKR,ALA,1
ASKR,RIFR,1
ASKR,HSNL,1
ASKR,ADLR,1
ASKR,ASHR,2
ASKR,ASKL,9
ASKR,ASKR,2
ASKR,AIAR,1
ASKR,AIBR,3
ASKR,ALA,1
ASKR,RMGR,1
ASKR,AVHR,10
ASKR,PVQR,25
ASKR,HSNR,3
AUAL,ADFL,1
AUAL,BAGR,3
AUAL,URXL,1
AUAL,AIBR,1
AUAL,AIYL,1
AUAL,AIZL,2
AUAL,RIAL,21
AUAL,RIBL,35
AUAL,DVA,2
AUAL,AVAL,11
AUAL,AVDR,2
AUAL,AVEL,9
AUAL,AWBL,4
AUAL,AWCL,1
AUAL,AUAR,2
AUAL,AINR,3
AUAL,RMDVL,2
AUAR,BAGL,1
AUAR,URXR,5
AUAR,AIYR,1
AUAR,AIZR,2
AUAR,AINL,1
AUAR,AINR,1
AUAR,RIAR,22
AUAR,RIBR,31
AUAR,AVAR,3
AUAR,AVER,13
AUAR,AWBR,3
AUAR,URXR,3
AUAR,AUAL,2
AUAR,AIYR,1
AUAR,AINL,1
AVAL,RIAL,3
AVAL,PVNL,1
AVAL,PVCL,21
AVAL,PVCR,16
AVAL,AVAR,12
AVAL,AVBL,2
AVAL,AVDL,3
AVAL,AVDR,2
AVAL,AVEL,1
AVAL,AVER,2
AVAL,LUAL,6
AVAL,LUAR,2
AVAL,SABVL,2
AVAL,DA01,6
AVAL,DA02,10
AVAL,DA03,12
AVAL,DA04,12
AVAL,DA05,14
AVAL,DA07,4
AVAL,DA08,5
AVAL,DA09,3
AVAL,DB07,2
AVAL,AS02,2
AVAL,AS04,2
AVAL,AS05,6
AVAL,AS07,6
AVAL,AS08,6
AVAL,AS09,11
AVAL,AS10,5
AVAL,AS11,8
AVAL,VA01,2
AVAL,VA02,8
AVAL,VA03,6
AVAL,VA04,7
AVAL,VA05,7
AVAL,VA06,8
AVAL,VA07,7
AVAL,VA08,7
AVAL,VA09,7
AVAL,VA10,9
AVAL,VA11,6
AVAL,VA12,5
AVAL,PVDR,6
AVAL,URYDL,2
AVAL,URYVR,2
AVAL,PHCL,1
AVAL,PHCR,3
AVAL,ALA,1
AVAL,AVJL,7
AVAL,AVJR,4
AVAL,PVNL,1
AVAL,PVPL,1
AVAL,PVPR,2
AVAL,PVCL,5
AVAL,PVCR,15
AVAL,AVAR,18
AVAL,AVDL,7
AVAL,AVDR,9
AVAL,AVEL,2
AVAL,LUAL,2
AVAL,LUAR,2
AVAL,RIMR,11
AVAL,SABD,7
AVAL,SABVR,8
AVAL,DA01,2
AVAL,DA02,7
AVAL,DA03,6
AVAL,DA04,2
AVAL,DA05,2
AVAL,DA06,4
AVAL,DA07,10
AVAL,DA08,8
AVAL,DA09,1
AVAL,AS10,5
AVAL,VA01,5
AVAL,VA02,13
AVAL,VA03,6
AVAL,VA04,6
AVAL,VA05,4
AVAL,VA06,13
AVAL,VA07,2
AVAL,VA08,2
AVAL,VA09,5
AVAL,VA10,6
AVAL,VA11,2
AVAL,VB11,2
AVAL,HYP,3
AVAR,RIGL,1
AVAR,PVCL,20
AVAR,PVCR,20
AVAR,AVAL,7
AVAR,AVBL,3
AVAR,AVBR,4
AVAR,AVDL,3
AVAR,AVDR,6
AVAR,AVER,3
AVAR,LUAL,4
AVAR,LUAR,16
AVAR,SAAVR,6
AVAR,SABVR,2
AVAR,SMDVR,1
AVAR,DA01,2
AVAR,DA02,9
AVAR,DA03,8
AVAR,DA04,9
AVAR,DA05,9
AVAR,DA06,4
AVAR,DA07,6
AVAR,DA08,20
AVAR,DA09,3
AVAR,DB02,2
AVAR,DB03,2
AVAR,AS01,2
AVAR,AS02,3
AVAR,AS04,2
AVAR,AS05,1
AVAR,AS06,2
AVAR,AS07,6
AVAR,AS08,10
AVAR,AS09,10
AVAR,AS11,10
AVAR,VA02,5
AVAR,VA03,6
AVAR,VA04,6
AVAR,VA05,2
AVAR,VA06,9
AVAR,VA07,7
AVAR,VA08,7
AVAR,VA09,7
AVAR,VA10,4
AVAR,VA11,13
AVAR,HYP,1
AVAR,ASHR,2
AVAR,PVDL,4
AVAR,URYDR,5
AVAR,PHBL,1
AVAR,PHCR,1
AVAR,AVJR,3
AVAR,PVT,2
AVAR,PVWR,2
AVAR,PVCL,10
AVAR,PVCR,22
AVAR,AVAL,18
AVAR,AVBL,3
AVAR,AVDL,2
AVAR,AVDR,15
AVAR,AVER,2
AVAR,LUAR,4
AVAR,RIML,8
AVAR,RIMR,2
AVAR,RMDR,2
AVAR,RMDVR,1
AVAR,SAAVR,1
AVAR,SABVL,15
AVAR,SABVR,2
AVAR,DA01,9
AVAR,DA02,3
AVAR,DA03,7
AVAR,DA04,2
AVAR,DA05,5
AVAR,DA06,4
AVAR,DA08,5
AVAR,DA09,4
AVAR,AS03,1
AVAR,AS05,3
AVAR,AS06,2
AVAR,AS10,2
AVAR,AS11,3
AVAR,VA01,7
AVAR,VA03,3
AVAR,VA04,3
AVAR,VA05,5
AVAR,VA07,5
AVAR,VA08,2
AVAR,VA09,4
AVAR,VA10,4
AVAR,VA11,16
AVAR,VA12,3
AVAR,VD11,1
AVAR,HYP,4
AVBL,SDQL,1
AVBL,AVJR,1
AVBL,AVL,1
AVBL,DVA,2
AVBL,PVNR,3
AVBL,PVPR,3
